UniqueID,NCTNumber,ConditionsID
2414,NCT06248190,11
2415,NCT06248190,173
2416,NCT06248190,43
2417,NCT06248190,372
2418,NCT06248190,102
2419,NCT01208558,129
2420,NCT01208558,22
2421,NCT01208558,88
2422,NCT01208558,3
2423,NCT01208558,77
2424,NCT04087369,268
2425,NCT04087369,3
2426,NCT04087369,157
2427,NCT04087369,13
2428,NCT01606930,260
2429,NCT01606930,3
2430,NCT01606930,60
2431,NCT01606930,11
2432,NCT01606930,132
2433,NCT01606930,50
2434,NCT01606930,87
2435,NCT00668109,438
2436,NCT01499511,3
2437,NCT01499511,5
2438,NCT01499511,439
2439,NCT01499511,372
2440,NCT01499511,102
2441,NCT02175537,90
2442,NCT02175537,81
2443,NCT02175537,3
2444,NCT02175537,440
2445,NCT02175537,441
2446,NCT06831162,7
2447,NCT06831162,3
2448,NCT06831162,60
2449,NCT06831162,442
2450,NCT05512624,8
2451,NCT05512624,443
2452,NCT05512624,444
2453,NCT05512624,3
2454,NCT05512624,445
2455,NCT05512624,5
2456,NCT04507867,446
2457,NCT04507867,11
2458,NCT04507867,3
2459,NCT04507867,39
2460,NCT04507867,77
2461,NCT04507867,447
2462,NCT04507867,448
2463,NCT04507867,221
2464,NCT00133692,3
2465,NCT00133692,154
2466,NCT05488002,3
2467,NCT05488002,273
2468,NCT05488002,39
2469,NCT05488002,449
2470,NCT02449460,3
2471,NCT02449460,154
2472,NCT02449460,5
2473,NCT02449460,155
2474,NCT02449460,176
2475,NCT02449460,450
2476,NCT06871293,451
2477,NCT06871293,452
2478,NCT06871293,453
2479,NCT06871293,3
2480,NCT06871293,11
2481,NCT06871293,363
2482,NCT03502109,22
2483,NCT03502109,8
2484,NCT03502109,454
2485,NCT03502109,3
2486,NCT03502109,1
2487,NCT03502109,40
2488,NCT03458338,84
2489,NCT03458338,11
2490,NCT03458338,3
2491,NCT03458338,57
2492,NCT03458338,455
2493,NCT03458338,65
2494,NCT01546181,456
2495,NCT01546181,457
2496,NCT01546181,10
2497,NCT01546181,5
2498,NCT01546181,458
2499,NCT01546181,459
2500,NCT02180152,39
2501,NCT02180152,33
2502,NCT02180152,31
2503,NCT06416995,31
2504,NCT06416995,32
2505,NCT06416995,33
2506,NCT06416995,242
2507,NCT06416995,396
2508,NCT05274009,460
2509,NCT05274009,461
2510,NCT05274009,462
2511,NCT05274009,37
2512,NCT05274009,3
2513,NCT05274009,463
2514,NCT00054925,22
2515,NCT00054925,162
2516,NCT00054925,39
2517,NCT00054925,164
2518,NCT00054925,3
2519,NCT02702375,13
2520,NCT02702375,271
2521,NCT02702375,3
2522,NCT02702375,22
2523,NCT02702375,102
2524,NCT02702375,392
2525,NCT06132477,113
2526,NCT06132477,125
2527,NCT06132477,11
2528,NCT06132477,3
2529,NCT06132477,464
2530,NCT01630928,67
2531,NCT04758364,465
2532,NCT04758364,13
2533,NCT04943926,13
2534,NCT04943926,81
2535,NCT04943926,3
2536,NCT04943926,466
2537,NCT04943926,105
2538,NCT04943926,12
2539,NCT03878290,72
2540,NCT03878290,436
2541,NCT03878290,3
2542,NCT03878290,40
2543,NCT03878290,39
2544,NCT03878290,5
2545,NCT03878290,154
2546,NCT04637880,467
2547,NCT04637880,31
2548,NCT04637880,232
2549,NCT04637880,32
2550,NCT04637880,33
2551,NCT03555734,22
2552,NCT03555734,119
2553,NCT03555734,102
2554,NCT03555734,13
2555,NCT03555734,3
2556,NCT03555734,39
2557,NCT06273761,8
2558,NCT06273761,468
2559,NCT06273761,13
2560,NCT06273761,3
2561,NCT06273761,469
2562,NCT06273761,470
2563,NCT03968952,212
2564,NCT03968952,33
2565,NCT03968952,217
2566,NCT01635361,173
2567,NCT01635361,206
2568,NCT01635361,13
2569,NCT01635361,3
2570,NCT01635361,471
2571,NCT00864838,472
2572,NCT00864838,243
2573,NCT00368095,11
2574,NCT00368095,3
2575,NCT00368095,23
2576,NCT00368095,39
2577,NCT00368095,87
2578,NCT00368095,154
2579,NCT02362737,260
2580,NCT02362737,39
2581,NCT02362737,3
2582,NCT02362737,5
2583,NCT02362737,473
2584,NCT02362737,8
2585,NCT04515758,474
2586,NCT04515758,131
2587,NCT04515758,475
2588,NCT04515758,476
2589,NCT04515758,19
2590,NCT04515758,477
2591,NCT04515758,157
2592,NCT04515758,5
2593,NCT04515758,39
2594,NCT00006192,162
2595,NCT00006192,22
2596,NCT00006192,72
2597,NCT00006192,3
2598,NCT00006192,11
2599,NCT00006192,236
2600,NCT00005380,22
2601,NCT00005380,11
2602,NCT00005380,3
2603,NCT00005380,162
2604,NCT00005380,478
2605,NCT00005380,105
2606,NCT00005262,22
2607,NCT00005262,162
2608,NCT00005262,479
2609,NCT00005262,173
2610,NCT00005262,11
2611,NCT00005262,3
2612,NCT00005130,22
2613,NCT00005130,163
2614,NCT00005130,3
2615,NCT00005130,162
2616,NCT00005130,39
2617,NCT00005130,11
2618,NCT00736632,166
2619,NCT00736632,105
2620,NCT00736632,1
2621,NCT00736632,87
2622,NCT00736632,3
2623,NCT01864603,75
2624,NCT01864603,57
2625,NCT01864603,3
2626,NCT01864603,5
2627,NCT01864603,480
2628,NCT01864603,481
2629,NCT01483781,13
2630,NCT01483781,482
2631,NCT01461434,179
2632,NCT01461434,3
2633,NCT01461434,5
2634,NCT01461434,483
2635,NCT01461434,231
2636,NCT01420016,3
2637,NCT01420016,60
2638,NCT01420016,5
2639,NCT01420016,176
2640,NCT01420016,193
2641,NCT01420016,22
2642,NCT03193944,166
2643,NCT03193944,11
2644,NCT03193944,3
2645,NCT03193944,210
2646,NCT03193944,484
2647,NCT01039324,173
2648,NCT01039324,154
2649,NCT01039324,5
2650,NCT01039324,3
2651,NCT01039324,158
2652,NCT03428308,485
2653,NCT03428308,486
2654,NCT03428308,13
2655,NCT03428308,3
2656,NCT03428308,21
2657,NCT03428308,487
2658,NCT03152552,488
2659,NCT02501746,87
2660,NCT02501746,5
2661,NCT05654142,489
2662,NCT05654142,39
2663,NCT05654142,51
2664,NCT05654142,125
2665,NCT05654142,103
2666,NCT05654142,3
2667,NCT05654142,40
2668,NCT06239129,84
2669,NCT06239129,409
2670,NCT06239129,11
2671,NCT06239129,22
2672,NCT06239129,3
2673,NCT05081440,490
2674,NCT06543706,271
2675,NCT06543706,83
2676,NCT06543706,3
2677,NCT06543706,60
2678,NCT06543706,39
2679,NCT06543706,22
2680,NCT06543706,102
2681,NCT00238836,5
2682,NCT00238836,157
2683,NCT00238836,158
2684,NCT00238836,3
2685,NCT06227819,155
2686,NCT06227819,19
2687,NCT06227819,171
2688,NCT06227819,217
2689,NCT06227819,5
2690,NCT06227819,491
2691,NCT06227819,435
2692,NCT06227819,492
2693,NCT06227819,493
2694,NCT06227819,494
2695,NCT05395806,22
2696,NCT05395806,495
2697,NCT05395806,383
2698,NCT05395806,3
2699,NCT05395806,11
2700,NCT05395806,496
2701,NCT01932671,154
2702,NCT01932671,102
2703,NCT01932671,230
2704,NCT01932671,3
2705,NCT01932671,13
2706,NCT05065892,497
2707,NCT05065879,497
2708,NCT05651724,498
2709,NCT05651724,499
2710,NCT05651724,500
2711,NCT05651724,501
2712,NCT05651724,502
2713,NCT05651724,7
2714,NCT05651724,39
2715,NCT05651724,125
2716,NCT05651724,10
2717,NCT06814509,399
2718,NCT06814509,199
2719,NCT06814509,32
2720,NCT06814509,33
2721,NCT06814509,391
2722,NCT04324684,503
2723,NCT04324684,3
2724,NCT04324684,11
2725,NCT04324684,39
2726,NCT04324684,22
2727,NCT04324684,504
2728,NCT00136773,66
2729,NCT00085800,22
2730,NCT00085800,162
2731,NCT00085800,164
2732,NCT00085800,3
2733,NCT00085800,39
2734,NCT00085800,221
2735,NCT04505618,243
2736,NCT04505618,505
2737,NCT04505618,122
2738,NCT04505618,506
2739,NCT06569940,198
2740,NCT06569940,173
2741,NCT06569940,50
2742,NCT06569940,3
2743,NCT06569940,5
2744,NCT06569940,507
2745,NCT06569940,22
2746,NCT00106457,22
2747,NCT00106457,163
2748,NCT00106457,11
2749,NCT00106457,271
2750,NCT00106457,3
2751,NCT00106457,39
2752,NCT01888315,3
2753,NCT01888315,155
2754,NCT01888315,180
2755,NCT01888315,5
2756,NCT01888315,508
2757,NCT03089333,3
2758,NCT03089333,13
2759,NCT03089333,283
2760,NCT03089333,39
2761,NCT03089333,509
2762,NCT03089333,63
2763,NCT03089333,134
2764,NCT05881447,84
2765,NCT05881447,1
2766,NCT05881447,10
2767,NCT05881447,39
2768,NCT05881447,22
2769,NCT05881447,65
2770,NCT05881447,217
2771,NCT05881447,510
2772,NCT05881447,511
2773,NCT05881447,66
2774,NCT05881447,40
2775,NCT00334841,17
2776,NCT00334841,31
2777,NCT00334841,512
2778,NCT02445079,75
2779,NCT02445079,87
2780,NCT02445079,157
2781,NCT02445079,72
2782,NCT02445079,3
2783,NCT02445079,11
2784,NCT02991534,22
2785,NCT02991534,3
2786,NCT02991534,86
2787,NCT02991534,40
2788,NCT02991534,39
2789,NCT02991534,11
2790,NCT02991534,513
2791,NCT02991534,77
2792,NCT06316544,154
2793,NCT06316544,3
2794,NCT06316544,11
2795,NCT06316544,131
2796,NCT06316544,514
2797,NCT03191227,22
2798,NCT03191227,5
2799,NCT03191227,39
2800,NCT03191227,3
2801,NCT03191227,23
2802,NCT03191227,125
2803,NCT03191227,515
2804,NCT03191227,104
2805,NCT03191227,516
2806,NCT03191227,176
2807,NCT00097955,24
2808,NCT03881657,517
2809,NCT03881657,260
2810,NCT03881657,3
2811,NCT03881657,5
2812,NCT03881657,21
2813,NCT03881657,43
2814,NCT03881657,39
2815,NCT05334173,518
2816,NCT05334173,39
2817,NCT05334173,13
2818,NCT05334173,3
2819,NCT05334173,40
2820,NCT05334173,198
2821,NCT03884647,102
2822,NCT03884647,3
2823,NCT03884647,4
2824,NCT03884647,40
2825,NCT03884647,519
2826,NCT03884647,176
2827,NCT03884647,81
2828,NCT03884647,520
2829,NCT03884647,179
2830,NCT03884647,267
2831,NCT03884647,35
2832,NCT03884647,521
2833,NCT03529903,522
2834,NCT03529903,39
2835,NCT03529903,373
2836,NCT03529903,101
2837,NCT03529903,3
2838,NCT04339283,523
2839,NCT06297239,524
2840,NCT06297239,21
2841,NCT06297239,22
2842,NCT06297239,273
2843,NCT06297239,3
2844,NCT00201227,173
2845,NCT00201227,22
2846,NCT00201227,72
2847,NCT00201227,11
2848,NCT00201227,162
2849,NCT00201227,3
2850,NCT00201227,525
2851,NCT00804921,526
2852,NCT00804921,243
2853,NCT00804921,527
2854,NCT00005399,22
2855,NCT00005399,419
2856,NCT00005399,528
2857,NCT00005399,3
2858,NCT00005399,11
2859,NCT00005399,162
2860,NCT00005347,22
2861,NCT00005347,163
2862,NCT00005347,162
2863,NCT00005347,3
2864,NCT00005347,39
2865,NCT00005347,11
2866,NCT00005347,72
2867,NCT00005184,22
2868,NCT00005184,163
2869,NCT00005184,162
2870,NCT00005184,3
2871,NCT00005184,39
2872,NCT00005184,11
2873,NCT00005184,529
2874,NCT00000532,22
2875,NCT00000532,11
2876,NCT00000532,162
2877,NCT00000532,21
2878,NCT00000532,3
2879,NCT00000532,39
2880,NCT00000532,530
2881,NCT00000532,531
2882,NCT05104437,497
2883,NCT05104333,497
2884,NCT06461273,11
2885,NCT06461273,125
2886,NCT06461273,39
2887,NCT06461273,122
2888,NCT06461273,86
2889,NCT06461273,22
2890,NCT06461273,417
2891,NCT02068872,39
2892,NCT02068872,87
2893,NCT02068872,7
2894,NCT02068872,3
2895,NCT02068872,532
2896,NCT04914819,334
2897,NCT04914819,533
2898,NCT04914819,144
2899,NCT04914819,181
2900,NCT04914819,31
2901,NCT04914819,534
2902,NCT01725815,3
2903,NCT01725815,47
2904,NCT01725815,154
2905,NCT01725815,535
2906,NCT01725815,5
2907,NCT01725815,173
2908,NCT01725815,60
2909,NCT01725815,75
2910,NCT05854797,77
2911,NCT05854797,196
2912,NCT04979312,33
2913,NCT04979312,212
2914,NCT04979312,283
2915,NCT00387166,3
2916,NCT00387166,87
2917,NCT00387166,536
2918,NCT06703151,87
2919,NCT06703151,5
2920,NCT06703151,60
2921,NCT06703151,102
2922,NCT04132401,243
2923,NCT03395509,462
2924,NCT03395509,537
2925,NCT03395509,3
2926,NCT03395509,538
2927,NCT03395509,230
2928,NCT03395509,539
2929,NCT03395509,5
2930,NCT03395509,341
2931,NCT00448344,260
2932,NCT00448344,540
2933,NCT00448344,87
2934,NCT00448344,206
2935,NCT00448344,11
2936,NCT00448344,3
2937,NCT06347484,22
2938,NCT06347484,3
2939,NCT06347484,88
2940,NCT06347484,102
2941,NCT06347484,534
2942,NCT06347484,81
2943,NCT06347484,86
2944,NCT03084822,22
2945,NCT03084822,365
2946,NCT03084822,516
2947,NCT03084822,541
2948,NCT03084822,5
2949,NCT03084822,3
2950,NCT03084822,171
2951,NCT03084822,49
2952,NCT03084822,542
2953,NCT03084822,39
2954,NCT05533996,33
2955,NCT05533996,212
2956,NCT05533996,543
2957,NCT03170752,193
2958,NCT03170752,176
2959,NCT03170752,11
2960,NCT03170752,40
2961,NCT03170752,3
2962,NCT03170752,516
2963,NCT03170752,544
2964,NCT05962372,13
2965,NCT05962372,39
2966,NCT05962372,3
2967,NCT05962372,40
2968,NCT05962372,545
2969,NCT05962372,546
2970,NCT05962372,129
2971,NCT06350604,3
2972,NCT06350604,7
2973,NCT06350604,125
2974,NCT06350604,176
2975,NCT06350604,171
2976,NCT06350604,101
2977,NCT06350604,331
2978,NCT02998944,3
2979,NCT02998944,11
2980,NCT02998944,547
2981,NCT02998944,154
2982,NCT02998944,39
2983,NCT02890836,548
2984,NCT02579655,163
2985,NCT02579655,102
2986,NCT02579655,180
2987,NCT02579655,155
2988,NCT02579655,11
2989,NCT02579655,3
2990,NCT02579655,21
2991,NCT01047735,1
2992,NCT01047735,39
2993,NCT05543720,549
2994,NCT05543720,550
2995,NCT05543720,11
2996,NCT05543720,157
2997,NCT05543720,3
2998,NCT00381992,551
2999,NCT00381992,552
3000,NCT00381992,553
3001,NCT00381992,554
3002,NCT00381992,11
3003,NCT00381992,3
3004,NCT00381992,39
3005,NCT00381992,65
3006,NCT00381992,60
3007,NCT01768403,21
3008,NCT01768403,87
3009,NCT01768403,3
3010,NCT01768403,5
3011,NCT01768403,119
3012,NCT01768403,230
3013,NCT00416741,125
3014,NCT04684836,173
3015,NCT04684836,354
3016,NCT04684836,158
3017,NCT04684836,5
3018,NCT04684836,3
3019,NCT01545492,5
3020,NCT01545492,102
3021,NCT01545492,39
3022,NCT03975556,13
3023,NCT03975556,39
3024,NCT03975556,3
3025,NCT03975556,40
3026,NCT03975556,545
3027,NCT03975556,546
3028,NCT03975556,129
3029,NCT06801886,555
3030,NCT06801886,556
3031,NCT06801886,557
3032,NCT06801886,558
3033,NCT06801886,559
3034,NCT04361097,560
3035,NCT04361097,561
3036,NCT03750695,391
3037,NCT03750695,39
3038,NCT03750695,212
3039,NCT03750695,33
3040,NCT00865683,81
3041,NCT00865683,105
3042,NCT00865683,562
3043,NCT00865683,144
3044,NCT00865683,212
3045,NCT00241904,22
3046,NCT00241904,162
3047,NCT00241904,163
3048,NCT00241904,11
3049,NCT00241904,72
3050,NCT00241904,563
3051,NCT00241904,3
3052,NCT00477191,564
3053,NCT00477191,125
3054,NCT00477191,60
3055,NCT00477191,39
3056,NCT00477191,3
3057,NCT00053534,22
3058,NCT00053534,162
3059,NCT00053534,155
3060,NCT00053534,163
3061,NCT00053534,11
3062,NCT00053534,3
3063,NCT00053534,39
3064,NCT00005266,22
3065,NCT00005266,162
3066,NCT00005266,3
3067,NCT00005266,11
3068,NCT00005266,39
3069,NCT00005266,163
3070,NCT00005266,419
3071,NCT01803711,565
3072,NCT01803711,71
3073,NCT01803711,5
3074,NCT01803711,22
3075,NCT03643783,39
3076,NCT03643783,37
3077,NCT03643783,566
3078,NCT05765903,567
3079,NCT05765903,206
3080,NCT05765903,155
3081,NCT05765903,568
3082,NCT05765903,3
3083,NCT05765903,569
3084,NCT03182582,570
3085,NCT03182582,571
3086,NCT03182582,572
3087,NCT01642355,154
3088,NCT01642355,230
3089,NCT01642355,60
3090,NCT01642355,3
3091,NCT01642355,5
3092,NCT01642355,61
3093,NCT01642355,39
3094,NCT01630980,5
3095,NCT01630980,61
3096,NCT01630980,145
3097,NCT01630980,77
3098,NCT01630980,39
3099,NCT01630980,23
3100,NCT01630980,3
3101,NCT01630980,125
3102,NCT01630980,22
3103,NCT01597882,573
3104,NCT01597882,119
3105,NCT01597882,5
3106,NCT01597882,3
3107,NCT01597882,157
3108,NCT01594567,23
3109,NCT01594567,5
3110,NCT01594567,61
3111,NCT01594567,145
3112,NCT01594567,77
3113,NCT01594567,39
3114,NCT01594567,3
3115,NCT01594567,125
3116,NCT01594567,87
3117,NCT00446251,574
3118,NCT00446251,189
3119,NCT00446251,575
3120,NCT00446251,576
3121,NCT01818674,13
3122,NCT01818674,39
3123,NCT01818674,3
3124,NCT01818674,297
3125,NCT01818674,283
3126,NCT01818674,577
3127,NCT01818674,335
3128,NCT01818674,334
3129,NCT01818674,578
3130,NCT01818674,579
3131,NCT01818674,580
3132,NCT01818674,581
3133,NCT01818674,582
3134,NCT01818674,583
3135,NCT01818674,584
3136,NCT01818674,585
3137,NCT01818674,586
3138,NCT01818674,5
3139,NCT01818674,11
3140,NCT01818674,587
3141,NCT00446459,574
3142,NCT00446459,189
3143,NCT00446459,575
3144,NCT00446459,576
3145,NCT00603590,87
3146,NCT00603590,3
3147,NCT00603590,60
3148,NCT00603590,74
3149,NCT04062890,478
3150,NCT04062890,105
3151,NCT04062890,588
3152,NCT04062890,466
3153,NCT04062890,3
3154,NCT00035711,163
3155,NCT00035711,162
3156,NCT00035711,22
3157,NCT00035711,589
3158,NCT00035711,164
3159,NCT00035711,3
3160,NCT00035711,105
3161,NCT00035711,39
3162,NCT00035711,11
3163,NCT00329862,113
3164,NCT00329862,241
3165,NCT00329862,3
3166,NCT00329862,360
3167,NCT00329862,590
3168,NCT00329862,5
3169,NCT00329862,21
3170,NCT05960604,22
3171,NCT05960604,591
3172,NCT05960604,285
3173,NCT05960604,592
3174,NCT05960604,593
3175,NCT06527703,11
3176,NCT06527703,3
3177,NCT06527703,594
3178,NCT06527703,91
3179,NCT06527703,595
3180,NCT06527703,596
3181,NCT05999110,330
3182,NCT05999110,597
3183,NCT05999110,3
3184,NCT05999110,40
3185,NCT05999110,7
3186,NCT05999110,598
3187,NCT02419898,168
3188,NCT02419898,425
3189,NCT02419898,33
3190,NCT02419898,43
3191,NCT02419898,536
3192,NCT02419898,599
3193,NCT02419898,600
3194,NCT05000996,566
3195,NCT05000996,22
3196,NCT05000996,7
3197,NCT05000996,40
3198,NCT05000996,3
3199,NCT05000996,113
3200,NCT04787978,3
3201,NCT04787978,5
3202,NCT04787978,601
3203,NCT04787978,171
3204,NCT04787978,199
3205,NCT04787978,602
3206,NCT04787978,334
3207,NCT00455403,271
3208,NCT00455403,77
3209,NCT00455403,3
3210,NCT00455403,40
3211,NCT00455403,288
3212,NCT00455325,271
3213,NCT00455325,77
3214,NCT00455325,3
3215,NCT00455325,40
3216,NCT00455325,288
3217,NCT06385366,603
3218,NCT06385366,31
3219,NCT06385366,242
3220,NCT06385366,33
3221,NCT01022619,31
3222,NCT01022619,33
3223,NCT01022619,604
3224,NCT00320879,7
3225,NCT00320879,63
3226,NCT00005140,22
3227,NCT00005140,162
3228,NCT00005140,163
3229,NCT00005140,605
3230,NCT00005140,11
3231,NCT00005140,3
3232,NCT00005140,269
3233,NCT03739034,606
3234,NCT03739034,5
3235,NCT03739034,81
3236,NCT03739034,40
3237,NCT03739034,3
3238,NCT03739034,22
3239,NCT06844019,607
3240,NCT06844019,608
3241,NCT06844019,609
3242,NCT06844019,610
3243,NCT06844019,611
3244,NCT06844019,215
3245,NCT06844019,31
3246,NCT03127852,155
3247,NCT03127852,157
3248,NCT03127852,180
3249,NCT03127852,350
3250,NCT03127852,5
3251,NCT00005760,466
3252,NCT00005760,612
3253,NCT00005760,613
3254,NCT00005760,39
3255,NCT06756399,614
3256,NCT06756399,22
3257,NCT06756399,11
3258,NCT06756399,3
3259,NCT00005487,72
3260,NCT00005487,22
3261,NCT00005487,162
3262,NCT00005487,154
3263,NCT00005487,163
3264,NCT00005487,102
3265,NCT00005487,372
3266,NCT00005487,155
3267,NCT00005487,13
3268,NCT00005487,3
3269,NCT00005487,11
3270,NCT05377320,155
3271,NCT05377320,154
3272,NCT05377320,405
3273,NCT05377320,485
3274,NCT05377320,3
3275,NCT05377320,11
3276,NCT05377320,615
3277,NCT05377320,616
3278,NCT05248412,11
3279,NCT05248412,3
3280,NCT05248412,71
3281,NCT05248412,22
3282,NCT05248412,617
3283,NCT05248412,417
3284,NCT05248412,268
3285,NCT03215173,22
3286,NCT03215173,5
3287,NCT03215173,33
3288,NCT03215173,31
3289,NCT03215173,32
3290,NCT03215173,618
3291,NCT03215173,242
3292,NCT03215173,81
3293,NCT06890169,366
3294,NCT06890169,619
3295,NCT06890169,3
3296,NCT06890169,149
3297,NCT06890169,44
3298,NCT00005365,22
3299,NCT00005365,162
3300,NCT00005365,72
3301,NCT00005365,3
3302,NCT00005365,39
3303,NCT00005365,164
3304,NCT00005365,478
3305,NCT00005365,105
3306,NCT00005365,236
3307,NCT00005365,11
3308,NCT00005365,271
3309,NCT01026103,198
3310,NCT01026103,3
3311,NCT01026103,60
3312,NCT01026103,154
3313,NCT01026103,620
3314,NCT01026103,132
3315,NCT01026103,5
3316,NCT03973931,22
3317,NCT03973931,621
3318,NCT03973931,8
3319,NCT03973931,11
3320,NCT03973931,3
3321,NCT03973931,86
3322,NCT03973931,154
3323,NCT03973931,179
3324,NCT05156021,622
3325,NCT05156021,623
3326,NCT01355536,624
3327,NCT01355536,242
3328,NCT01355536,11
3329,NCT00574808,3
3330,NCT00574808,23
3331,NCT00574808,5
3332,NCT00574808,180
3333,NCT00574808,87
3334,NCT00574808,102
3335,NCT00574808,625
3336,NCT00149435,22
3337,NCT00149435,163
3338,NCT00149435,269
3339,NCT00149435,11
3340,NCT00149435,162
3341,NCT00149435,3
3342,NCT00149435,626
3343,NCT03550105,11
3344,NCT03550105,627
3345,NCT03550105,516
3346,NCT00005133,22
3347,NCT00005133,163
3348,NCT00005133,162
3349,NCT00005133,269
3350,NCT00005133,11
3351,NCT00005133,3
3352,NCT00005133,626
3353,NCT04334499,628
3354,NCT04334499,629
3355,NCT04334499,630
3356,NCT04334499,472
3357,NCT04334499,165
3358,NCT04334499,243
3359,NCT02463084,288
3360,NCT02463084,105
3361,NCT02463084,631
3362,NCT02463084,331
3363,NCT02463084,632
3364,NCT06873243,3
3365,NCT06873243,5
3366,NCT06873243,127
3367,NCT06873243,347
3368,NCT06873243,633
3369,NCT06873243,634
3370,NCT02384226,17
3371,NCT02384226,31
3372,NCT02384226,32
3373,NCT02384226,635
3374,NCT02384226,636
3375,NCT05073978,637
3376,NCT05073978,638
3377,NCT05073978,391
3378,NCT05073978,599
3379,NCT05073978,639
3380,NCT05073978,640
3381,NCT05073978,33
3382,NCT05073978,32
3383,NCT05073978,242
3384,NCT02984813,641
3385,NCT02984813,243
3386,NCT04495231,642
3387,NCT04495231,643
3388,NCT04495231,125
3389,NCT04495231,644
3390,NCT04495231,645
3391,NCT04495231,13
3392,NCT04495231,122
3393,NCT01743781,165
3394,NCT01743781,243
3395,NCT00005124,22
3396,NCT00005124,162
3397,NCT00005124,525
3398,NCT00005124,3
3399,NCT00005124,11
3400,NCT00005124,39
3401,NCT00005124,163
3402,NCT00005124,419
3403,NCT06186843,417
3404,NCT06186843,646
3405,NCT06186843,3
3406,NCT06186843,11
3407,NCT06186843,125
3408,NCT06186843,221
3409,NCT06186843,647
3410,NCT06186843,407
3411,NCT06843499,648
3412,NCT06843499,649
3413,NCT06843499,165
3414,NCT06645964,243
3415,NCT06645964,165
3416,NCT06645964,527
3417,NCT06552247,165
3418,NCT06552247,243
3419,NCT03167996,193
3420,NCT03167996,105
3421,NCT03167996,101
3422,NCT03167996,5
3423,NCT03167996,154
3424,NCT03167996,3
3425,NCT03167996,331
3426,NCT03167996,40
3427,NCT02716870,23
3428,NCT02716870,5
3429,NCT02716870,61
3430,NCT02716870,145
3431,NCT02716870,392
3432,NCT02716870,3
3433,NCT02716870,650
3434,NCT02716870,87
3435,NCT05752045,243
3436,NCT05752045,651
3437,NCT05752045,652
3438,NCT05752045,653
3439,NCT05752045,165
3440,NCT06817252,61
3441,NCT06817252,654
3442,NCT06817252,3
3443,NCT06817252,655
3444,NCT06817252,656
3445,NCT06817252,657
3446,NCT06817252,658
3447,NCT06817252,314
3448,NCT06817252,659
3449,NCT06817252,660
3450,NCT00344903,72
3451,NCT00344903,158
3452,NCT00344903,661
3453,NCT00344903,11
3454,NCT00344903,3
3455,NCT00344903,39
3456,NCT00344903,271
3457,NCT00344903,372
3458,NCT00741585,68
3459,NCT00741585,87
3460,NCT00741585,102
3461,NCT00741585,180
3462,NCT02647515,243
3463,NCT02647515,662
3464,NCT02950181,102
3465,NCT02950181,663
3466,NCT02950181,664
3467,NCT02950181,665
3468,NCT00603291,39
3469,NCT06068309,621
3470,NCT06068309,260
3471,NCT06068309,371
3472,NCT06068309,666
3473,NCT06068309,173
3474,NCT06068309,3
3475,NCT06068309,155
3476,NCT06068309,5
3477,NCT05524259,17
